track_id;href;track_link;track_name;artist;album_name;album_release_year;track_duration;album_image;popularity;is_hot;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechiness;tempo;time_signature;valence;clusters_kmeans_8;clusters_kmeans_17
0XfqZKwPCGN7XlDNDx63pc;https://api.spotify.com/v1/tracks/0XfqZKwPCGN7XlDNDx63pc;https://open.spotify.com/track/0XfqZKwPCGN7XlDNDx63pc;You're My Love (Remastered);Michael Stanley Band;North Coast (Remastered);1981;164;https://i.scdn.co/image/ab67616d00001e025d9e4eeddce3e36bf9050411;7;False;0.0801;0.398;0.878;1.3e-05;0;0.23;-8.248;1;0.0344;143.798;4;0.881;4;4
17sKyIDVraNId7PoJDuanF;https://api.spotify.com/v1/tracks/17sKyIDVraNId7PoJDuanF;https://open.spotify.com/track/17sKyIDVraNId7PoJDuanF;Turn It Up;Channel Live;Armaghetto;2000-07-18;241;https://i.scdn.co/image/ab67616d00001e0265bf38377c8781d04861430d;4;False;0.0428;0.809;0.737;0.0;7;0.0722;-5.95;1;0.305;93.901;4;0.535;2;8
5SUFeX9V0a0fuWfNBWTWj1;https://api.spotify.com/v1/tracks/5SUFeX9V0a0fuWfNBWTWj1;https://open.spotify.com/track/5SUFeX9V0a0fuWfNBWTWj1;Tango;Igor Stravinsky;Stravinsky: Klassische Meisterwerke;2023-09-19;252;https://i.scdn.co/image/ab67616d00001e02fd7d1a382fd214ecbbab26a4;0;False;0.995;0.476;0.11;0.907;0;0.0992;-23.029;1;0.0503;85.333;4;0.351;5;5
0Vp2phxfkP8b0m4QGniRoO;https://api.spotify.com/v1/tracks/0Vp2phxfkP8b0m4QGniRoO;https://open.spotify.com/track/0Vp2phxfkP8b0m4QGniRoO;Never Look Back;Blue Rodeo;The Things We Left Behind (2xC D);2010-01-26;200;https://i.scdn.co/image/ab67616d00001e020635a7e98b027dcf8142f16b;2;False;0.0146;0.434;0.791;1.77e-05;7;0.0892;-5.381;1;0.0383;148.168;4;0.81;4;4
6m0wOLtrzaNwMofVVJTJqs;https://api.spotify.com/v1/tracks/6m0wOLtrzaNwMofVVJTJqs;https://open.spotify.com/track/6m0wOLtrzaNwMofVVJTJqs;8th Wonder;The Sugarhill Gang;8th Wonder;1981;447;https://i.scdn.co/image/ab67616d00001e022742adefe5eef5a0040b7a65;36;False;0.298;0.871;0.937;0.0;1;0.634;-8.536;1;0.195;106.494;4;0.675;2;16
5uXr1MD44LEP3qu0BbKYS7;https://api.spotify.com/v1/tracks/5uXr1MD44LEP3qu0BbKYS7;https://open.spotify.com/track/5uXr1MD44LEP3qu0BbKYS7;I'ma Bang;DMX;The Great Depression;2001-01-01;304;https://i.scdn.co/image/ab67616d00001e026ec8344d2f5f364bbdf15c0b;28;False;0.0566;0.702;0.987;0.0;7;0.116;-4.054;1;0.335;92.341;4;0.306;2;8
4cOdK2wGLETKBW3PvgPWqT;https://api.spotify.com/v1/tracks/4cOdK2wGLETKBW3PvgPWqT;https://open.spotify.com/track/4cOdK2wGLETKBW3PvgPWqT;Never Gonna Give You Up;Rick Astley;Whenever You Need Somebody;1987-11-12;214;https://i.scdn.co/image/ab67616d00001e02baf89eb11ec7c657805d2da0;80;False;0.115;0.721;0.939;3.79e-05;8;0.108;-11.823;1;0.0376;113.309;4;0.914;2;16
7t7ZQ4mPjfkkrRWqmWpRKd;https://api.spotify.com/v1/tracks/7t7ZQ4mPjfkkrRWqmWpRKd;https://open.spotify.com/track/7t7ZQ4mPjfkkrRWqmWpRKd;Bad Seed;Wayne Kramer;LLMF;1998;249;https://i.scdn.co/image/ab67616d00001e02291a3e8ec508adc8d9786509;12;False;0.00139;0.299;0.926;0.0379;10;0.974;-7.97;1;0.139;140.561;4;0.507;4;15
46trhGOpR1wVqm59HMVLAh;https://api.spotify.com/v1/tracks/46trhGOpR1wVqm59HMVLAh;https://open.spotify.com/track/46trhGOpR1wVqm59HMVLAh;A Martyr for My Love for You;The White Stripes;Icky Thump;2007-06-15;260;https://i.scdn.co/image/ab67616d00001e0275a9cde08f286d9420709048;37;False;0.094;0.379;0.45;0.0682;4;0.086;-7.762;0;0.0412;83.548;4;0.19;3;1
6NnRYI3s3rkm7hmscgsLjE;https://api.spotify.com/v1/tracks/6NnRYI3s3rkm7hmscgsLjE;https://open.spotify.com/track/6NnRYI3s3rkm7hmscgsLjE;Get-U-Now;KMD;Black Bastards (Deluxe Edition);2000-05-15;147;https://i.scdn.co/image/ab67616d00001e02a049672caf582b864bc98d68;36;False;0.0254;0.786;0.815;0.538;1;0.164;-8.088;1;0.3;104.025;4;0.606;2;8
6nANhbcHNMFbzxcu8VoTzZ;https://api.spotify.com/v1/tracks/6nANhbcHNMFbzxcu8VoTzZ;https://open.spotify.com/track/6nANhbcHNMFbzxcu8VoTzZ;Little Brigid Flynn;The Irish Rovers;Come Fill Up Your Glasses;1998-01-30;182;https://i.scdn.co/image/ab67616d00001e022cd381cd7b988b12b8bdaf42;13;False;0.731;0.601;0.399;0.0155;4;0.129;-11.905;0;0.0289;115.843;4;0.712;3;11
115KTSpreMGeyjTyJWiTrA;https://api.spotify.com/v1/tracks/115KTSpreMGeyjTyJWiTrA;https://open.spotify.com/track/115KTSpreMGeyjTyJWiTrA;Give Me Your Love;Freddie McGregor;Roots Man Skanking;1982;197;https://i.scdn.co/image/ab67616d00001e02015bfa6c37ba0f58a5a0a876;11;False;0.082;0.747;0.361;4.05e-05;0;0.0704;-12.089;0;0.338;145.388;4;0.855;3;8
7jvE23VecS5su78qW81JEH;https://api.spotify.com/v1/tracks/7jvE23VecS5su78qW81JEH;https://open.spotify.com/track/7jvE23VecS5su78qW81JEH;Explode - Epic Extended Mix;Jordan & Baker;Explode;2003;425;https://i.scdn.co/image/ab67616d00001e02faaca44904fa3133a7639601;42;False;0.000218;0.683;0.954;0.854;3;0.329;-8.565;0;0.0498;138.991;4;0.214;0;0
4slFDmwMj8itThFAuSWMSM;https://api.spotify.com/v1/tracks/4slFDmwMj8itThFAuSWMSM;https://open.spotify.com/track/4slFDmwMj8itThFAuSWMSM;No Storm;Dorothy Norwood;Shake the Devil Off;1995-10-04;513;https://i.scdn.co/image/ab67616d00001e029ba0e295ec234b543faa26bd;4;False;0.456;0.421;0.586;0.0;10;0.0743;-11.682;0;0.476;94.399;4;0.253;7;8
1CfdTUMQXIxTt3nTdJST85;https://api.spotify.com/v1/tracks/1CfdTUMQXIxTt3nTdJST85;https://open.spotify.com/track/1CfdTUMQXIxTt3nTdJST85;Just Come In;Margaret Becker;Immigrant's Daughter;1989-01-01;269;https://i.scdn.co/image/ab67616d00001e02831b4605fc2c5af0cf168e81;10;False;0.871;0.516;0.291;0.00744;0;0.058;-18.165;1;0.0346;81.196;4;0.334;1;13
0suUfSKChCmT0EUVVZNNRU;https://api.spotify.com/v1/tracks/0suUfSKChCmT0EUVVZNNRU;https://open.spotify.com/track/0suUfSKChCmT0EUVVZNNRU;What He Done for Me;Sister Rosetta Tharpe;Presenting Sister Rosetta Tharpe;1939-07-08;162;https://i.scdn.co/image/ab67616d00001e02a084e2c6d60a36077236805e;5;False;0.809;0.603;0.51;1.24e-06;3;0.409;-8.673;1;0.06;90.355;4;0.959;2;2
2iKM42brHqHGc5lb2SuuOT;https://api.spotify.com/v1/tracks/2iKM42brHqHGc5lb2SuuOT;https://open.spotify.com/track/2iKM42brHqHGc5lb2SuuOT;Truth And Lies;The Presets;Are You The One?;2005-01-01;244;https://i.scdn.co/image/ab67616d00001e02e80a0b104858c92eef58634c;1;False;0.00123;0.599;0.946;0.779;7;0.358;-6.17;1;0.0423;118.994;4;0.313;0;14
1RUQSKNbYbInguSx5UNAD9;https://api.spotify.com/v1/tracks/1RUQSKNbYbInguSx5UNAD9;https://open.spotify.com/track/1RUQSKNbYbInguSx5UNAD9;For You Mom & Dad;Stefon Harris;A Cloud Of Red Dust;1998-01-01;375;https://i.scdn.co/image/ab67616d00001e02720b835101ebc8c5f58738f6;1;False;0.653;0.489;0.462;0.364;5;0.0627;-15.087;1;0.0353;104.09;3;0.673;1;2
28GYyXRWewtq52ajV7fKOM;https://api.spotify.com/v1/tracks/28GYyXRWewtq52ajV7fKOM;https://open.spotify.com/track/28GYyXRWewtq52ajV7fKOM;That Old Gang of Mine;Dean Martin;Once in a While;1974;147;https://i.scdn.co/image/ab67616d00001e0229a872110b4ff2bdf75ce6dd;8;False;0.108;0.582;0.526;5.71e-05;2;0.28;-10.935;1;0.0336;120.612;4;0.49;2;12
0FqhEdhAsZokNIqcFkidIb;https://api.spotify.com/v1/tracks/0FqhEdhAsZokNIqcFkidIb;https://open.spotify.com/track/0FqhEdhAsZokNIqcFkidIb;Happy;Shunza;Dear Shunza;2002;274;https://i.scdn.co/image/ab67616d00001e024b82285b5b5c744b7c0803b6;3;False;0.0638;0.753;0.912;0.000719;11;0.0573;-5.518;0;0.0563;98.341;4;0.905;3;3
3RvbFknve6sU2lL1pVJNCJ;https://api.spotify.com/v1/tracks/3RvbFknve6sU2lL1pVJNCJ;https://open.spotify.com/track/3RvbFknve6sU2lL1pVJNCJ;Ta Methismena S' Agapo;Angela Dimitriou;Thisia Live;2001-04-26;231;https://i.scdn.co/image/ab67616d00001e029545f306980e220c1a06de8a;1;False;0.505;0.419;0.456;0.0;4;0.584;-7.479;0;0.037;122.759;4;0.269;1;1
6RRYDwz9bWR9R6iR4A7Ajy;https://api.spotify.com/v1/tracks/6RRYDwz9bWR9R6iR4A7Ajy;https://open.spotify.com/track/6RRYDwz9bWR9R6iR4A7Ajy;One More Breath;Rhinoceros;They Are Coming For Me;2009-02-02;77;https://i.scdn.co/image/ab67616d00001e02323c0bf688d4221a39bf657e;0;False;7.8e-06;0.294;0.946;0.741;10;0.665;-6.363;1;0.0798;126.444;3;0.561;0;10
6d5gAdohmm9uhazW5juA3W;https://api.spotify.com/v1/tracks/6d5gAdohmm9uhazW5juA3W;https://open.spotify.com/track/6d5gAdohmm9uhazW5juA3W;Driving Wheel;Syl Johnson;Back In The Game;1994-01-01;239;https://i.scdn.co/image/ab67616d00001e02c32994b2645387652f58d732;1;False;0.317;0.521;0.504;0.0;7;0.204;-9.241;1;0.0532;245.941;3;0.84;6;4
0W6FhRSlsugS8P0nhEtwPP;https://api.spotify.com/v1/tracks/0W6FhRSlsugS8P0nhEtwPP;https://open.spotify.com/track/0W6FhRSlsugS8P0nhEtwPP;Don't Get Around Much Anymore;Natalie Cole;Unforgettable: With Love;1991-06-11;155;https://i.scdn.co/image/ab67616d00001e02dfb2b41e8669c38536b7c3b6;28;False;0.575;0.659;0.257;0.0;1;0.11;-14.566;1;0.0513;117.274;4;0.555;1;2
4NudwCLabuU8TNWIk5DXrr;https://api.spotify.com/v1/tracks/4NudwCLabuU8TNWIk5DXrr;https://open.spotify.com/track/4NudwCLabuU8TNWIk5DXrr;Take it slow;The Real Kids;The new rose years;2001-06-15;184;https://i.scdn.co/image/ab67616d00001e021cb0ef9bdd7bc5159d334f86;0;False;0.593;0.331;0.734;0.0768;9;0.87;-7.224;1;0.04;158.167;4;0.758;6;4
1N2ri7ZJEhVUQLCrLz5gdZ;https://api.spotify.com/v1/tracks/1N2ri7ZJEhVUQLCrLz5gdZ;https://open.spotify.com/track/1N2ri7ZJEhVUQLCrLz5gdZ;Those Less Fortunate Than I;Darryl Worley;Have You Forgotten?;2003-01-01;237;https://i.scdn.co/image/ab67616d00001e02e730cfe19175c6fcfbfd524b;11;False;0.359;0.572;0.491;1.27e-05;11;0.119;-6.638;1;0.0269;79.353;4;0.127;1;12
2D8wHG5xEcEkE25D6Jri4i;https://api.spotify.com/v1/tracks/2D8wHG5xEcEkE25D6Jri4i;https://open.spotify.com/track/2D8wHG5xEcEkE25D6Jri4i;Mi Raza;Peret;Chica Vaivén;2000-10-23;286;https://i.scdn.co/image/ab67616d00001e02c683cd118c907e0c3888320e;0;False;0.39;0.53;0.379;6.47e-06;5;0.0658;-15.162;0;0.0407;78.749;4;0.599;3;11
7bIld1aH9R3zgGgzMWLxcU;https://api.spotify.com/v1/tracks/7bIld1aH9R3zgGgzMWLxcU;https://open.spotify.com/track/7bIld1aH9R3zgGgzMWLxcU;I Belong to Me;Jessica Simpson;A Public Affair;2006;220;https://i.scdn.co/image/ab67616d00001e029dfc815549fd66d0abceb09c;34;False;0.0778;0.748;0.461;0.0;0;0.0995;-9.092;0;0.0378;124.974;4;0.823;3;3
44Tj7ZB93HGDmJEQ1rAP6e;https://api.spotify.com/v1/tracks/44Tj7ZB93HGDmJEQ1rAP6e;https://open.spotify.com/track/44Tj7ZB93HGDmJEQ1rAP6e;Peaceful World;John Mellencamp;Cuttin' Heads;2001-10-16;244;https://i.scdn.co/image/ab67616d00001e022e1b73ac281745dce83a61a2;38;False;0.0417;0.578;0.841;0.0;1;0.0638;-3.925;0;0.0345;88.123;4;0.458;3;3
5b2Ls1oVzD9P8EjzsrB3aZ;https://api.spotify.com/v1/tracks/5b2Ls1oVzD9P8EjzsrB3aZ;https://open.spotify.com/track/5b2Ls1oVzD9P8EjzsrB3aZ;Tuggathanug;Legion of Green Men;Baqontraq;2007-06-05;340;https://i.scdn.co/image/ab67616d00001e0263cd307a0f22a3870c73666c;0;False;0.00439;0.863;0.762;0.856;2;0.107;-7.736;1;0.0937;111.008;4;0.483;0;14
50UkypyQJbSQLaXHke5Yep;https://api.spotify.com/v1/tracks/50UkypyQJbSQLaXHke5Yep;https://open.spotify.com/track/50UkypyQJbSQLaXHke5Yep;There It Go (The Whistle Song);Juelz Santana;What The Game's Been Missing!;2005-01-01;180;https://i.scdn.co/image/ab67616d00001e02fdd368f6601801914cf29501;61;False;0.023;0.942;0.892;0.000897;6;0.264;-6.363;0;0.196;100.007;4;0.595;3;3
0mfuGX22PyJRfN4x7JoY4D;https://api.spotify.com/v1/tracks/0mfuGX22PyJRfN4x7JoY4D;https://open.spotify.com/track/0mfuGX22PyJRfN4x7JoY4D;Lole Lolaila;Cardenales Del Exito;Sus Mejores Gaitas;2004-01-01;235;https://i.scdn.co/image/ab67616d00001e0283fb0ab850e137fa60cd1c8b;29;False;0.574;0.693;0.92;0.0;7;0.063;-4.135;1;0.077;93.201;3;0.935;2;16
1ocax2iEUn7myLAlueUbK4;https://api.spotify.com/v1/tracks/1ocax2iEUn7myLAlueUbK4;https://open.spotify.com/track/1ocax2iEUn7myLAlueUbK4;Le choix;Greis;2;2007-11-30;217;https://i.scdn.co/image/ab67616d00001e022b34fe64d0ecec667ab4bc58;2;False;0.0184;0.555;0.901;0.0;1;0.669;-4.7;1;0.289;89.941;4;0.572;2;8
7wZYsu0bWuNn9xryTw3zb0;https://api.spotify.com/v1/tracks/7wZYsu0bWuNn9xryTw3zb0;https://open.spotify.com/track/7wZYsu0bWuNn9xryTw3zb0;Cosmonaut;Wolfmother;Cosmic Egg (Deluxe);2009-01-01;288;https://i.scdn.co/image/ab67616d00001e0268f50f607b41dc283ab8d3e6;14;False;3.2e-05;0.25;0.835;0.00929;9;0.228;-4.049;1;0.04;136.411;4;0.202;4;15
6pUZSZ66ltO50XggAGmqCR;https://api.spotify.com/v1/tracks/6pUZSZ66ltO50XggAGmqCR;https://open.spotify.com/track/6pUZSZ66ltO50XggAGmqCR;Country Girl;Glen Campbell with Al De Lory;Norwood;1970-01-01;176;https://i.scdn.co/image/ab67616d00001e02610b8d874916c92d7f3efabf;1;False;0.952;0.503;0.391;0.886;7;0.176;-10.395;1;0.0285;95.82;4;0.358;5;5
7vVhQx1E7D4XdMXbr842bF;https://api.spotify.com/v1/tracks/7vVhQx1E7D4XdMXbr842bF;https://open.spotify.com/track/7vVhQx1E7D4XdMXbr842bF;Stormtrooper (Live);Pepper;Kona Gold;2009-04-21;109;https://i.scdn.co/image/ab67616d00001e024a6809bbeacd32195a9adf24;11;False;0.393;0.452;0.819;0.0;11;0.809;-5.539;0;0.223;147.317;4;0.809;3;9
1kgYt6g1XkvFCzR73YBNJI;https://api.spotify.com/v1/tracks/1kgYt6g1XkvFCzR73YBNJI;https://open.spotify.com/track/1kgYt6g1XkvFCzR73YBNJI;Man Of No Reputation;Bob Carlisle;The Hope Of A Man;1994-01-01;332;https://i.scdn.co/image/ab67616d00001e02a03273a1e1905b17d3ef15db;2;False;0.523;0.649;0.404;2.42e-05;7;0.0764;-15.067;1;0.0408;155.442;3;0.362;6;6
2KUrygRciBWB7z0ZlWIk7f;https://api.spotify.com/v1/tracks/2KUrygRciBWB7z0ZlWIk7f;https://open.spotify.com/track/2KUrygRciBWB7z0ZlWIk7f;All On Our Own;One Block Radius;One Block Radius;2008-01-01;237;https://i.scdn.co/image/ab67616d00001e020b8197e5ca5b398148c9dcb6;3;False;0.0744;0.73;0.787;0.0;4;0.199;-2.477;0;0.0583;124.013;4;0.792;3;3
3pbvvFVR2sOLK5ItqmSs5E;https://api.spotify.com/v1/tracks/3pbvvFVR2sOLK5ItqmSs5E;https://open.spotify.com/track/3pbvvFVR2sOLK5ItqmSs5E;All Day;Butthole Surfers;Humpty Dumpty LSD;2002-03-18;512;https://i.scdn.co/image/ab67616d00001e020ebc61e7ae8123219de39a80;6;False;0.633;0.268;0.969;0.0666;9;0.112;-3.402;1;0.0962;79.588;4;0.22;4;15
2jaN6NgXflZTj2z9CWcqaP;https://api.spotify.com/v1/tracks/2jaN6NgXflZTj2z9CWcqaP;https://open.spotify.com/track/2jaN6NgXflZTj2z9CWcqaP;Time Is On My Side - Mono Version;The Rolling Stones;The Rolling Stones No. 2;1965-01-15;179;https://i.scdn.co/image/ab67616d00001e02ade1843699bf51399b70303a;45;False;0.291;0.508;0.645;3.25e-06;5;0.107;-9.012;1;0.0395;99.302;4;0.412;2;12
5ymRy464UA2MeKh7MWggW6;https://api.spotify.com/v1/tracks/5ymRy464UA2MeKh7MWggW6;https://open.spotify.com/track/5ymRy464UA2MeKh7MWggW6;Floripa;Antalgic;Pinkboy Presents TPC;2006-04-03;354;https://i.scdn.co/image/ab67616d00001e0287a73d8b8c8ff65a621b6f94;0;False;0.000912;0.802;0.623;0.909;1;0.102;-13.494;0;0.0898;132.019;4;0.0662;0;0
3mGInrwzOLn6GdgIkyhSxC;https://api.spotify.com/v1/tracks/3mGInrwzOLn6GdgIkyhSxC;https://open.spotify.com/track/3mGInrwzOLn6GdgIkyhSxC;Hasta El Final;La Portuaria;Rio;2005-01-01;225;https://i.scdn.co/image/ab67616d00001e02031068c53ca30ab0dad73458;14;False;0.173;0.865;0.487;0.0055;7;0.106;-7.409;1;0.0459;122.01;4;0.513;2;16
3hzJOE4qL2HdvJbttHLSJ5;https://api.spotify.com/v1/tracks/3hzJOE4qL2HdvJbttHLSJ5;https://open.spotify.com/track/3hzJOE4qL2HdvJbttHLSJ5;Do It Nice;Suicide;The Second Album + The First Rehearsal Tapes;1999-06-28;324;https://i.scdn.co/image/ab67616d00001e0218b40c87cc1a548fd9db1503;7;False;0.853;0.546;0.802;0.663;4;0.184;-12.971;1;0.0358;130.722;4;0.0568;5;5
5W5Hu0DWJ2EKYVNrLtcjkO;https://api.spotify.com/v1/tracks/5W5Hu0DWJ2EKYVNrLtcjkO;https://open.spotify.com/track/5W5Hu0DWJ2EKYVNrLtcjkO;Can You Feel It?;Lee Ritenour;This Is Love;1998-01-01;321;https://i.scdn.co/image/ab67616d00001e0241d24452bbd2a11b7333cf84;6;False;0.272;0.665;0.57;0.762;6;0.299;-10.831;0;0.0301;93.899;4;0.658;0;0
6oYMVXwO5tMK0dtIsY4QUr;https://api.spotify.com/v1/tracks/6oYMVXwO5tMK0dtIsY4QUr;https://open.spotify.com/track/6oYMVXwO5tMK0dtIsY4QUr;Someday;Max Melvin;Seasons;2008-05-23;263;https://i.scdn.co/image/ab67616d00001e0297ab816c1faf671fb17650d2;7;False;0.213;0.605;0.648;0.836;1;0.127;-9.466;0;0.0366;100.022;4;0.41;0;0
3daDd8yhWLgeWyCeZp9eIj;https://api.spotify.com/v1/tracks/3daDd8yhWLgeWyCeZp9eIj;https://open.spotify.com/track/3daDd8yhWLgeWyCeZp9eIj;You And Your Heart;Jack Johnson;To The Sea;2010-01-01;193;https://i.scdn.co/image/ab67616d00001e025575761306bf1f0a18497438;59;False;0.363;0.78;0.572;0.000457;2;0.0787;-5.999;1;0.0316;107.067;4;0.863;2;16
7h1bnPaik0HDbXNQZC7bVW;https://api.spotify.com/v1/tracks/7h1bnPaik0HDbXNQZC7bVW;https://open.spotify.com/track/7h1bnPaik0HDbXNQZC7bVW;Big Railroad Blues;Gus Cannon;Jazz Gipsy Blues;2021-10-08;200;https://i.scdn.co/image/ab67616d00001e028ff0f7d6798d9ec1f485964e;0;False;0.932;0.434;0.26;0.00209;0;0.134;-17.869;1;0.0349;131.32;4;0.515;1;6
6Ad75RN72OLywgGrrSiPTy;https://api.spotify.com/v1/tracks/6Ad75RN72OLywgGrrSiPTy;https://open.spotify.com/track/6Ad75RN72OLywgGrrSiPTy;My Funny Valentine;Arturo Sandoval;Trumpet Evolution;2003-05-06;263;https://i.scdn.co/image/ab67616d00001e0235cdc246946092383f39dd60;9;False;0.969;0.386;0.157;0.0136;0;0.109;-13.809;0;0.0324;139.85;4;0.223;1;1
57PNBCIpLHNXJKd3QMwTfD;https://api.spotify.com/v1/tracks/57PNBCIpLHNXJKd3QMwTfD;https://open.spotify.com/track/57PNBCIpLHNXJKd3QMwTfD;Rock Bottom;House Of Lords;World Upside Down;2006-06-06;233;https://i.scdn.co/image/ab67616d00001e021cb1fbcdd63fa1bac74b867d;19;False;4.15e-05;0.492;0.957;0.0;5;0.0666;-3.952;1;0.0782;127.959;4;0.399;4;15
0A1TE5LmFj6PjEpLBe1dQ3;https://api.spotify.com/v1/tracks/0A1TE5LmFj6PjEpLBe1dQ3;https://open.spotify.com/track/0A1TE5LmFj6PjEpLBe1dQ3;The Sweetest Sounds;Helen O'Connell;An Era Reborn;2011-04-30;184;https://i.scdn.co/image/ab67616d00001e025b5e9c8ac072f85075e40abb;0;False;0.809;0.394;0.257;0.000401;5;0.293;-14.087;0;0.0316;134.316;4;0.551;1;11
0qzCX1S2V0PVc8rmJy20XV;https://api.spotify.com/v1/tracks/0qzCX1S2V0PVc8rmJy20XV;https://open.spotify.com/track/0qzCX1S2V0PVc8rmJy20XV;Snowdrops - Remastered;The Pineapple Thief;Little Man (Remastered);2006-01-01;357;https://i.scdn.co/image/ab67616d00001e0271edbe4ef94e5ba49d3d4a4e;12;False;0.352;0.502;0.307;0.0126;6;0.158;-13.881;0;0.0283;96.986;3;0.0792;1;1
7i5usF42aZybKxURLOVHy4;https://api.spotify.com/v1/tracks/7i5usF42aZybKxURLOVHy4;https://open.spotify.com/track/7i5usF42aZybKxURLOVHy4;Say Yeah;Various Artists;Reggae's Perfect Combinations;2005-02-10;223;https://i.scdn.co/image/ab67616d00001e02cf5da6608480c6059262583f;0;False;0.0988;0.743;0.786;9.44e-06;1;0.36;-4.594;1;0.302;175.862;4;0.739;2;4
0tuEEuDijBNJxcLSIrMNsU;https://api.spotify.com/v1/tracks/0tuEEuDijBNJxcLSIrMNsU;https://open.spotify.com/track/0tuEEuDijBNJxcLSIrMNsU;Sweet Southern Comfort;Buddy Jewell;Buddy Jewell;2003-07-01;213;https://i.scdn.co/image/ab67616d00001e0229c98823e73bb4a327bb1cf1;49;False;0.41;0.495;0.612;0.0;2;0.0974;-6.57;1;0.0303;148.083;4;0.366;6;6
15oAN2MQjjgsRxUqRZe9cj;https://api.spotify.com/v1/tracks/15oAN2MQjjgsRxUqRZe9cj;https://open.spotify.com/track/15oAN2MQjjgsRxUqRZe9cj;I Want to Go Home;Remmy Ongala;Mambo;1992;489;https://i.scdn.co/image/ab67616d00001e02ece9964e171b8867d3b647c1;21;False;0.00973;0.54;0.543;0.003;0;0.0605;-17.993;1;0.0442;97.882;4;0.853;2;16
6yv6JQmH68xY0nJ7d1ODbf;https://api.spotify.com/v1/tracks/6yv6JQmH68xY0nJ7d1ODbf;https://open.spotify.com/track/6yv6JQmH68xY0nJ7d1ODbf;Life;Jimmy Riley;Magic;2006-06-01;232;https://i.scdn.co/image/ab67616d00001e0294b1a926ce0b41b6174657f0;0;False;0.023;0.748;0.436;0.216;2;0.232;-13.172;1;0.0972;171.509;4;0.665;6;4
107hitl0gQrf7s14i50wYK;https://api.spotify.com/v1/tracks/107hitl0gQrf7s14i50wYK;https://open.spotify.com/track/107hitl0gQrf7s14i50wYK;The Ferocious O' Flahertys;Joe Heaney;The Road From Connemara;2000-01-01;53;https://i.scdn.co/image/ab67616d00001e0215dc7a986b40078ad2c89d30;0;False;0.953;0.707;0.252;1.79e-06;10;0.165;-23.938;0;0.642;128.973;4;0.427;7;7
2ZgZ4d1cSQdVMwqyegrqsu;https://api.spotify.com/v1/tracks/2ZgZ4d1cSQdVMwqyegrqsu;https://open.spotify.com/track/2ZgZ4d1cSQdVMwqyegrqsu;Rudolph The Red Nosed Reindeer;Frankie Randall;Let's Make Christmas Every Day;2003-11-18;201;https://i.scdn.co/image/ab67616d00001e02942514875a71264f5940abf2;0;False;0.327;0.77;0.2;0.0;8;0.069;-14.088;0;0.0344;135.028;4;0.436;3;11
0Ag9efaBNBy87WrCc6IHyd;https://api.spotify.com/v1/tracks/0Ag9efaBNBy87WrCc6IHyd;https://open.spotify.com/track/0Ag9efaBNBy87WrCc6IHyd;Round and Round;Otis Taylor;White African;2001;108;https://i.scdn.co/image/ab67616d00001e025dad42ee49620d8f8cabab46;16;False;0.782;0.631;0.794;0.279;4;0.245;-5.384;1;0.168;111.527;4;0.966;2;2
1Of1mLn6DhF77g8zSAkypB;https://api.spotify.com/v1/tracks/1Of1mLn6DhF77g8zSAkypB;https://open.spotify.com/track/1Of1mLn6DhF77g8zSAkypB;Water Is Alright In Tay;The Clancy Brothers;Flowers In the Valley;1970-01-26;113;https://i.scdn.co/image/ab67616d00001e028598c345bc43990911c82430;31;False;0.819;0.553;0.504;1.2e-06;0;0.114;-13.017;1;0.0712;106.698;4;0.957;2;2
5bkdTlYaKy9xYnUFUb2SGI;https://api.spotify.com/v1/tracks/5bkdTlYaKy9xYnUFUb2SGI;https://open.spotify.com/track/5bkdTlYaKy9xYnUFUb2SGI;Second Hand Life;Joe Lynn Turner;Second Hand Life;2007-09-18;274;https://i.scdn.co/image/ab67616d00001e0247e4b426fbe64c9f57ba58d9;7;False;0.0211;0.508;0.826;1.18e-06;3;0.318;-5.551;0;0.0398;106.994;4;0.185;3;9
14mfmLaH9qd81zp9fUHb8O;https://api.spotify.com/v1/tracks/14mfmLaH9qd81zp9fUHb8O;https://open.spotify.com/track/14mfmLaH9qd81zp9fUHb8O;Just A Closer Walk With Thee;Andy Griffith;Somebody Bigger Than You And I;1972;177;https://i.scdn.co/image/ab67616d00001e027fb92a98bcc81c811e87aad4;11;False;0.65;0.436;0.28;3.69e-06;2;0.111;-16.644;1;0.0283;100.453;4;0.678;1;2
32q1h0jij3ePpp47ShIqVy;https://api.spotify.com/v1/tracks/32q1h0jij3ePpp47ShIqVy;https://open.spotify.com/track/32q1h0jij3ePpp47ShIqVy;Happy Valentine's Day;Outkast;Speakerboxxx/The Love Below;2003;323;https://i.scdn.co/image/ab67616d00001e026a6387ab37f64034cdc7b367;40;False;0.0227;0.658;0.912;0.00928;7;0.067;-4.51;1;0.195;200.105;4;0.718;4;4
7dwSDhNfL1oKCBANc0zJYD;https://api.spotify.com/v1/tracks/7dwSDhNfL1oKCBANc0zJYD;https://open.spotify.com/track/7dwSDhNfL1oKCBANc0zJYD;Hipster Haircut;IYOV;Allt Är Skit, Jämt;2009-11-01;120;https://i.scdn.co/image/ab67616d00001e0241958d98d7b493636d1e5c33;0;False;0.003;0.112;0.935;0.887;1;0.327;-3.585;0;0.0773;194.091;3;0.19;0;10
